x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,label
0.0,0.0,0.0,-0.05737251043319702,-0.024416565895080566,-0.028701125704856167,-0.11250561475753784,-0.07674992084503174,-0.044260933124633084,-0.15373700857162476,-0.1312543749809265,-0.05720410036406065,-0.18962997198104858,-0.17124414443969727,-0.06937342050036932,-0.09534496068954468,-0.24911534786224365,-0.024808715158314953,-0.13433587551116943,-0.3525453805923462,-0.045017520957799206,-0.15706771612167358,-0.4160764664411545,-0.06218089076241995,-0.17404329776763916,-0.4741120785474777,-0.07439468713960196,-0.060775578022003174,-0.28091126680374146,-0.024675405644984494,-0.08874505758285522,-0.4024266302585602,-0.03729702445230032,-0.10550963878631592,-0.4795781522989273,-0.04910265939793135,-0.11953669786453247,-0.543474406003952,-0.05835778551659132,-0.022472083568572998,-0.28399205207824707,-0.02861119160911585,-0.03900867700576782,-0.3912004977464676,-0.04038898932299162,-0.048992812633514404,-0.4615534842014313,-0.04824444937071348,-0.05901259183883667,-0.5211373269557953,-0.0549982442196324,0.017405927181243896,-0.2654171884059906,-0.03587284969648863,0.021630942821502686,-0.3430783152580261,-0.04494773509463812,0.024779796600341797,-0.392381951212883,-0.046993608647198926,0.027820110321044922,-0.43682433664798737,-0.048745538168759595,0
0.0,0.0,0.0,-0.05526113510131836,-0.0266873836517334,-0.0283388174218544,-0.10929602384567261,-0.08001339435577393,-0.044171837632120514,-0.14937204122543335,-0.132930189371109,-0.05728592119044151,-0.1836460828781128,-0.17433291673660278,-0.06997090346044388,-0.09059464931488037,-0.2515338063240051,-0.02784237406081047,-0.1295926570892334,-0.3540624678134918,-0.04887882388061371,-0.1523979902267456,-0.41836772859096527,-0.06624906278079834,-0.16932547092437744,-0.4772675186395645,-0.07863685256666031,-0.05589109659194946,-0.28209856152534485,-0.028263112072409058,-0.08230435848236084,-0.40435007214546204,-0.04210995650714722,-0.0977790355682373,-0.4824027419090271,-0.054486022804439926,-0.11047279834747314,-0.5473476350307465,-0.06412929064458694,-0.018177032470703125,-0.28328415751457214,-0.03245234629935112,-0.03420513868331909,-0.3896574229001999,-0.04545983067578163,-0.043585240840911865,-0.46089598536491394,-0.05412773928469505,-0.05289316177368164,-0.5218094885349274,-0.061459822122515106,0.020302653312683105,-0.2624756097793579,-0.039778755520046616,0.024364829063415527,-0.3393075466156006,-0.050153551165522,0.0283738374710083,-0.3891628831624985,-0.052946319345892334,0.03234565258026123,-0.4343343675136566,-0.05525784707492676,0
0.0,0.0,0.0,-0.05525761842727661,-0.026137173175811768,-0.026724595315357647,-0.10929173231124878,-0.07943457365036011,-0.04154079008807798,-0.14755791425704956,-0.1336909532546997,-0.05391844335903784,-0.1817139983177185,-0.17208310961723328,-0.06597703296651503,-0.08847647905349731,-0.2479429543018341,-0.02552428070416113,-0.12616467475891113,-0.3498442769050598,-0.04556027773728033,-0.14801442623138428,-0.4143877327442169,-0.06237062040676733,-0.16437500715255737,-0.47277314960956573,-0.07448460508098265,-0.054069459438323975,-0.277962863445282,-0.02654642026831766,-0.07913589477539062,-0.4000673145055771,-0.039670638478895626,-0.09384876489639282,-0.47728604078292847,-0.05167372126092573,-0.10567986965179443,-0.5412768721580505,-0.06104738984217306,-0.016683638095855713,-0.27916958928108215,-0.031226865686079464,-0.03222537040710449,-0.3859640955924988,-0.0434938666593041,-0.04164344072341919,-0.4563465565443039,-0.051680005825659237,-0.05062514543533325,-0.5165546238422394,-0.05877516020049711,0.02197366952896118,-0.2583324909210205,-0.03895677600016256,0.025846362113952637,-0.3340139389038086,-0.04839948166122099,0.029702365398406982,-0.38278648257255554,-0.0505143699418511,0.03363436460494995,-0.4268583655357361,-0.052490081376930675,0
0.0,0.0,0.0,-0.05378144979476929,-0.024435460567474365,-0.028305249455229387,-0.10521608591079712,-0.07325214147567749,-0.044761955904618844,-0.14200401306152344,-0.12585687637329102,-0.05846920253600274,-0.1753290295600891,-0.16482707858085632,-0.07184171693290864,-0.08472287654876709,-0.24243885278701782,-0.02921006100143586,-0.1216573715209961,-0.3445858359336853,-0.0501663388487259,-0.14255595207214355,-0.4089958369731903,-0.06721518950428162,-0.15750575065612793,-0.467780664563179,-0.07933105545009767,-0.05081683397293091,-0.2715526223182678,-0.029570711943165406,-0.07584518194198608,-0.3940918892621994,-0.04364628361429368,-0.09044426679611206,-0.4713098704814911,-0.05585972981418763,-0.10188287496566772,-0.5357775986194611,-0.06532017158235703,-0.014219284057617188,-0.2720275819301605,-0.033544175493375405,-0.029314815998077393,-0.37772321701049805,-0.0463707746740738,-0.03820621967315674,-0.44756850600242615,-0.054802671241418466,-0.046613872051239014,-0.5078814327716827,-0.06200701760019456,0.02343982458114624,-0.2512527108192444,-0.04064499976004754,0.027439355850219727,-0.32610273361206055,-0.05048898251618539,0.031292736530303955,-0.3737613558769226,-0.05288271622623597,0.035085201263427734,-0.41746775805950165,-0.055019661950723275,0
0.0,0.0,0.0,-0.05253911018371582,-0.02448868751525879,-0.030240322659523144,-0.10240602493286133,-0.0715031623840332,-0.04788508937767233,-0.1388581395149231,-0.122752845287323,-0.062347016493589535,-0.17196053266525269,-0.16290518641471863,-0.0762958072226354,-0.08170950412750244,-0.24006766080856323,-0.030881623933822766,-0.11809056997299194,-0.3400883972644806,-0.051993495981008664,-0.13938623666763306,-0.4036993533372879,-0.06905916259697165,-0.1553480625152588,-0.46147067844867706,-0.08127489612510885,-0.04806715250015259,-0.26776355504989624,-0.030464359755427495,-0.07177865505218506,-0.38792717456817627,-0.045214130739481107,-0.08591508865356445,-0.46390946209430695,-0.05781007484605993,-0.09720408916473389,-0.5275212526321411,-0.06750764624288763,-0.01222681999206543,-0.26700469851493835,-0.03380059004834379,-0.02727532386779785,-0.3717055320739746,-0.04771620706728186,-0.03585684299468994,-0.4409395009279251,-0.05666514785102095,-0.043961942195892334,-0.5011537075042725,-0.06406206564119543,0.024492502212524414,-0.24575921893119812,-0.04034251646211828,0.028256714344024658,-0.32033276557922363,-0.05130562485268797,0.032263875007629395,-0.3681473135948181,-0.05437462330868925,0.03618478775024414,-0.4124338626861572,-0.056925083706886426,0
0.0,0.0,0.0,-0.051857173442840576,-0.023341357707977295,-0.030182600338122256,-0.10079175233840942,-0.07074373960494995,-0.04780664512898625,-0.13651007413864136,-0.12239569425582886,-0.06229832986380757,-0.16903376579284668,-0.1619786024093628,-0.0763506203332156,-0.07966333627700806,-0.23706990480422974,-0.031407447848579295,-0.1159980297088623,-0.33747798204421997,-0.053178953323623546,-0.13724881410598755,-0.40083935856819153,-0.07065145516779126,-0.15335220098495483,-0.4584253430366516,-0.08294118041183651,-0.046245574951171875,-0.2651636600494385,-0.030835066307446368,-0.06898725032806396,-0.3849151134490967,-0.045714455042144664,-0.08278441429138184,-0.4604945182800293,-0.05821637654688061,-0.09402590990066528,-0.5232836306095123,-0.06773821854974926,-0.010645151138305664,-0.2646138370037079,-0.03395621323969067,-0.024692416191101074,-0.3690626323223114,-0.04733545551087559,-0.033199965953826904,-0.4369140714406967,-0.055595634821912654,-0.04135316610336304,-0.49560001492500305,-0.06251335734512509,0.025642216205596924,-0.24313649535179138,-0.04033180916692913,0.029835045337677002,-0.3165552020072937,-0.05039298007275761,0.03367888927459717,-0.3629786968231201,-0.05267643773939312,0.03754919767379761,-0.40559232234954834,-0.05464725414302052,0
0.0,0.0,0.0,-0.05182129144668579,-0.02289360761642456,-0.030421365550722612,-0.10068666934967041,-0.07165122032165527,-0.047411753362979425,-0.13668733835220337,-0.12450927495956421,-0.06123923373874618,-0.16928589344024658,-0.1639121174812317,-0.07459383693989707,-0.0789000391960144,-0.23584243655204773,-0.02993798305746509,-0.11522644758224487,-0.3354460299015045,-0.05097827923950149,-0.13650494813919067,-0.39805567264556885,-0.06816994634922935,-0.15271806716918945,-0.4554177522659302,-0.08039178190287544,-0.04588955640792847,-0.26441556215286255,-0.028817929825748934,-0.06869786977767944,-0.38255423307418823,-0.043069972223605646,-0.08214491605758667,-0.4574960917234421,-0.05548102644738151,-0.0932396650314331,-0.5207160711288452,-0.06503746149596168,-0.010586440563201904,-0.26397135853767395,-0.0314898775285144,-0.024092376232147217,-0.3667800724506378,-0.0445484915142913,-0.032144367694854736,-0.4338722378015518,-0.05319300530013038,-0.04024159908294678,-0.49266523122787476,-0.06041501326021148,0.025341153144836426,-0.2426636517047882,-0.037439724928702844,0.029704391956329346,-0.3142470717430115,-0.047464678562249674,0.03365355730056763,-0.35922741889953613,-0.05018373442348434,0.03774738311767578,-0.40108251571655273,-0.052510319775905145,0
0.0,0.0,0.0,-0.052009522914886475,-0.023535311222076416,-0.028816087246923416,-0.10051751136779785,-0.07488816976547241,-0.04504014745452878,-0.13635247945785522,-0.12797796726226807,-0.05846421241858479,-0.1691952347755432,-0.1651914417743683,-0.07154354646900174,-0.07882469892501831,-0.23665252327919006,-0.02802571848133084,-0.11456263065338135,-0.3368757665157318,-0.04878312915661809,-0.13566017150878906,-0.39929334819316864,-0.0658579115579414,-0.15167832374572754,-0.45597586035728455,-0.07793532505729672,-0.045927584171295166,-0.26523303985595703,-0.02758280567923066,-0.06878048181533813,-0.383012056350708,-0.0413619969795036,-0.08244472742080688,-0.45720264315605164,-0.05350528851249692,-0.09384417533874512,-0.5193730890750885,-0.06286481216648099,-0.010632157325744629,-0.265529602766037,-0.030835313797979325,-0.024065911769866943,-0.3691098093986511,-0.04322587519982335,-0.032183706760406494,-0.43586915731430054,-0.05130596652725217,-0.04048699140548706,-0.4940146207809448,-0.058184756041555374,0.025092124938964844,-0.24480855464935303,-0.037273334414749115,0.029597222805023193,-0.3162015676498413,-0.04659201398590085,0.03334629535675049,-0.3609236776828766,-0.04870987504818913,0.03718191385269165,-0.4025656580924988,-0.05062159717181203,0
0.0,0.0,0.0,-0.051370978355407715,-0.02463477849960327,-0.029037264142147023,-0.09960883855819702,-0.0764695405960083,-0.045605157468429525,-0.13494247198104858,-0.12979966402053833,-0.05935961842905613,-0.16766589879989624,-0.1670655906200409,-0.07288232908021541,-0.07728809118270874,-0.23881587386131287,-0.029105876538864095,-0.11317187547683716,-0.3396075367927551,-0.05030921563874813,-0.13478374481201172,-0.4020002782344818,-0.06770507708560558,-0.1509571671485901,-0.45894305408000946,-0.08005314037572475,-0.04437762498855591,-0.2671343684196472,-0.028854682076683957,-0.0672827959060669,-0.38589799404144287,-0.04337486341964336,-0.08102208375930786,-0.46084222197532654,-0.0562195228077087,-0.0921822190284729,-0.5241890251636505,-0.06615042403709026,-0.009290337562561035,-0.267251580953598,-0.032224484685769994,-0.022397279739379883,-0.3735872507095337,-0.04544739142428966,-0.03004896640777588,-0.4400008022785187,-0.054022022489419896,-0.03811162710189819,-0.4977893829345703,-0.06123763412605854,0.026224195957183838,-0.246095210313797,-0.03874140322577091,0.031049787998199463,-0.31828850507736206,-0.04903863460194202,0.03524571657180786,-0.363386332988739,-0.05176328212391468,0.039293885231018066,-0.40571756660938263,-0.05405914873253437,0
0.0,0.0,0.0,-0.05243200063705444,-0.025042831897735596,-0.030070046430779485,-0.10008502006530762,-0.0764240026473999,-0.04696520092184642,-0.13625168800354004,-0.13018900156021118,-0.06082376139457324,-0.16944581270217896,-0.16856834292411804,-0.07420042203958133,-0.07913976907730103,-0.24172499775886536,-0.028077003082586316,-0.11591529846191406,-0.34280067682266235,-0.048692934682918576,-0.13710439205169678,-0.40549610555171967,-0.06593575375373462,-0.1529635190963745,-0.46330225467681885,-0.0781784211307297,-0.04593926668167114,-0.27094659209251404,-0.026755091270757703,-0.06859958171844482,-0.38989028334617615,-0.04040447296793559,-0.08210474252700806,-0.46501125395298004,-0.05276311980779269,-0.0933120846748352,-0.5285351574420929,-0.0622526039391289,-0.010145723819732666,-0.27067336440086365,-0.029221099337888745,-0.0238645076751709,-0.3749837279319763,-0.04140254901940921,-0.03209280967712402,-0.4421265423297882,-0.04959007026846507,-0.04025453329086304,-0.501032292842865,-0.05655435146982768,0.02591949701309204,-0.24839851260185242,-0.034983184656454114,0.03066718578338623,-0.31997066736221313,-0.04417417245204547,0.034732937812805176,-0.36522990465164185,-0.04636133136446574,0.03931206464767456,-0.40804019570350647,-0.048272658607317,0
0.0,0.0,0.0,-0.05224651098251343,-0.026206612586975098,-0.029381250066137454,-0.1002073884010315,-0.07897049188613892,-0.04632840029654517,-0.13604199886322021,-0.1327032446861267,-0.0604858110075952,-0.16927868127822876,-0.1699308454990387,-0.07428664065656676,-0.07779282331466675,-0.24340549111366272,-0.028708028641915462,-0.11482375860214233,-0.34540098905563354,-0.050190703046894214,-0.13657307624816895,-0.4084591716527939,-0.06789616591987624,-0.15252810716629028,-0.46673622727394104,-0.08036206014213576,-0.044517457485198975,-0.27245670557022095,-0.028176090714907787,-0.0683966875076294,-0.3922375738620758,-0.042530470562553546,-0.08226561546325684,-0.46856676042079926,-0.05521865658221259,-0.09335929155349731,-0.5335660576820374,-0.06493006743249907,-0.008578062057495117,-0.2723693549633026,-0.03134203798828139,-0.022513985633850098,-0.37882745265960693,-0.04412363193688407,-0.03071051836013794,-0.4476499855518341,-0.05240117482600226,-0.038819730281829834,-0.5077533721923828,-0.05937537275013938,0.027822136878967285,-0.2502710819244385,-0.03775230519232764,0.032891690731048584,-0.3234255015850067,-0.047194843215322635,0.037048161029815674,-0.3697736859321594,-0.04926411904153838,0.04158693552017212,-0.41333600878715515,-0.051077210379219196,0
0.0,0.0,0.0,-0.05124169588088989,-0.030343353748321533,-0.027444635538756756,-0.09952837228775024,-0.08548343181610107,-0.04396875484138718,-0.13406366109848022,-0.1389528214931488,-0.05828762335926285,-0.16699862480163574,-0.1761011779308319,-0.07240370197445145,-0.07550781965255737,-0.24919146299362183,-0.02814245878010979,-0.11048722267150879,-0.35274213552474976,-0.0503367176488041,-0.13188141584396362,-0.4164827913045883,-0.06848919673115006,-0.1483638882637024,-0.47504572570323944,-0.08138671053796998,-0.04258465766906738,-0.2761000990867615,-0.029573208673298268,-0.06521767377853394,-0.39674806594848633,-0.045856232775747685,-0.07856273651123047,-0.47464820742607117,-0.05994826836735001,-0.08926522731781006,-0.5422534942626953,-0.07055766416937104,-0.006910145282745361,-0.2747902572154999,-0.03455250246673813,-0.020468711853027344,-0.38035863637924194,-0.04996001629382363,-0.028285205364227295,-0.4480793625116348,-0.05936732797175637,-0.03620380163192749,-0.5087328255176544,-0.06669925434738389,0.030153512954711914,-0.25219905376434326,-0.042489270700514226,0.035745978355407715,-0.3269725441932678,-0.054105400128662495,0.04107165336608887,-0.37447476387023926,-0.056881214512884526,0.046073198318481445,-0.4201284497976303,-0.05906302018314591,0
